mode,config_id,alpha,gamma,max_kl,termination_cost,init_log_std,dt_ns,max_time_ns,cost_chi,cost_beta,cost_mu,cost_kappa,hidden_sizes,num_runs,primary_metric_mean,primary_metric_min,primary_metric_max,primary_metric_std,best_eval_cost_mean,best_eval_cost_min,best_eval_cost_max,best_eval_cost_std,best_eval_fidelity_mean,best_eval_fidelity_min,best_eval_fidelity_max,best_eval_fidelity_std,best_eval_leakage_mean,best_eval_leakage_min,best_eval_leakage_max,best_eval_leakage_std,best_eval_time_ns_mean,best_eval_time_ns_min,best_eval_time_ns_max,best_eval_time_ns_std
trpo,a-2p2_da5e9390,2.2,pi/2,0.01,0.4,-1.0,2.0,180.0,10.0,10.0,0.2,0.1,64-64-64,3,0.35835249870624764,0.35635936222937836,0.3608738188021834,0.001880480964810726,0.35835249870624764,0.35635936222937836,0.3608738188021834,0.001880480964810726,0.9941261616710744,0.9910495227135901,0.9962439324792479,0.002226363896463195,0.0004045495969582786,0.00034050431543862497,0.0004869818030718763,6.119625719957532e-05,106.66666666666667,102.0,110.0,3.39934634239519
trpo,a-2p2_6f2e9ca0,2.2,pi/2,0.01,0.4,-1.0,2.0,180.0,10.0,10.0,0.2,0.1,64-32-32,3,0.35917150623475,0.35605986142193957,0.36119116459713463,0.0022326208627047716,0.35917150623475,0.35605986142193957,0.36119116459713463,0.0022326208627047716,0.9949778342976732,0.9937737007705721,0.9968778563476296,0.0013594462325583864,0.00036690943686556375,0.0003103257310292755,0.0004180334523390553,4.4140642432868385e-05,111.33333333333333,108.0,116.0,3.39934634239519
trpo,a-2p2_71cf2651,2.2,pi/2,0.01,0.4,-1.0,2.0,180.0,10.0,10.0,0.2,0.1,64-64-64-32,3,0.36262947621884506,0.35837744289038276,0.3667413110339707,0.0034159736823915505,0.36262947621884506,0.35837744289038276,0.3667413110339707,0.0034159736823915505,0.992638108593745,0.9888990273989103,0.9949487889530942,0.002668351604234585,0.00041694815701272904,0.0003657914946194643,0.0004961488017701798,5.679263797376432e-05,107.33333333333333,104.0,112.0,3.39934634239519
trpo,a-2p2_22d48190,2.2,pi/2,0.01,0.4,-1.0,2.0,180.0,10.0,10.0,0.2,0.1,128-64-32,3,0.3630139599931852,0.35516938284403965,0.36840962892830587,0.005675907720269397,0.3630139599931852,0.35516938284403965,0.36840962892830587,0.005675907720269397,0.9919760591911263,0.9914086180882922,0.992595356685619,0.000485869624908595,0.00042186235373582146,0.00034206698539372666,0.0005266035576007695,7.737423194204137e-05,106.66666666666667,102.0,110.0,3.39934634239519
trpo,a-2p2_014f7348,2.2,pi/2,0.01,0.4,-1.0,2.0,180.0,10.0,10.0,0.2,0.1,128-64-32-32,3,0.36909839836171693,0.366511431052542,0.3710841114847868,0.001914589865757208,0.36909839836171693,0.366511431052542,0.3710841114847868,0.001914589865757208,0.990584104756877,0.9855149113623939,0.9951559092180962,0.003951603617656499,0.00035571367960276525,0.0002578333161190568,0.0004641937104365106,8.457902733208487e-05,110.66666666666667,104.0,116.0,4.988876515698588
