method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
noise,0.22,60,0.9978299630323076,0.9972874537903842,7.448107737114097e-07
noise,0.221,60,0.997733649745816,0.9971670621822702,9.340465881633116e-07
noise,0.222,60,0.9976692978321148,0.9970866222901436,1.0982219666773684e-06
noise,0.223,60,0.9975715206539372,0.9969644008174215,1.2916005495919168e-06
noise,0.224,60,0.9976657505902216,0.9970821882377772,9.63059498748615e-07
noise,0.225,60,0.997645042651001,0.9970563033137512,1.1267269801407233e-06
noise,0.226,60,0.9977255440365558,0.9971569300456944,9.861521367949766e-07
noise,0.227,60,0.9976347343033984,0.997043417879248,1.2555783378503114e-06
noise,0.228,60,0.9974495279094904,0.9968119098868632,9.73348709172558e-07
noise,0.229,60,0.99761537267515,0.9970192158439376,1.352793100754667e-06
noise,0.23,60,0.99748247783147,0.9968530972893374,1.093392254004491e-06
noise,0.231,60,0.9976319527555012,0.9970399409443762,8.479059777217639e-07
noise,0.232,60,0.9976057627065597,0.9970072033831994,9.73461160542814e-07
noise,0.233,60,0.9976227592932564,0.9970284491165704,1.110479213871686e-06
noise,0.234,60,0.997488213916058,0.9968602673950724,1.1255687060370838e-06
noise,0.235,60,0.9974294296384866,0.9967867870481084,1.2629973238264756e-06
noise,0.236,60,0.9975781986160276,0.9969727482700342,9.644509944677828e-07
noise,0.237,60,0.99749850038345,0.9968731254793124,1.1139943024252386e-06
noise,0.238,60,0.9975991006985628,0.9969988758732036,8.158629455727543e-07
noise,0.239,60,0.9977397561032976,0.997174695129122,1.2013976374890866e-06
noise,0.24,60,0.9974322303282456,0.9967902879103068,1.2491877226383814e-06
noise,0.241,60,0.9973773662379734,0.9967217077974664,1.321560554453048e-06
noise,0.242,60,0.9977861761415738,0.9972327201769672,1.0444395814074828e-06
noise,0.243,60,0.9974105005997348,0.9967631257496689,1.404848603228278e-06
noise,0.244,60,0.997367490896701,0.996709363620876,1.3121841689608228e-06
noise,0.245,60,0.9974826470140006,0.9968533087675006,1.3964173586911077e-06
noise,0.246,60,0.9973552954421556,0.9966941193026948,1.402603844870136e-06
noise,0.247,60,0.9972468551703678,0.9965585689629596,1.3137928126471097e-06
noise,0.248,60,0.9972786097396954,0.9965982621746192,2.0891329830422936e-06
noise,0.249,60,0.9972852595931716,0.9966065744914644,1.70706366133377e-06
noise,0.25,60,0.9971577701800932,0.9964472127251166,1.503173126161996e-06
noise,0.251,60,0.9972272867832644,0.9965341084790804,2.008031029719897e-06
noise,0.252,60,0.9975429779185184,0.9969287223981482,1.4514863961281345e-06
noise,0.253,60,0.997475083884234,0.9968438548552926,9.552840265453904e-07
noise,0.254,60,0.997143073314804,0.9964288416435052,2.3186610903552524e-06
noise,0.255,60,0.997321872070684,0.9966523400883548,1.8579008304841963e-06
noise,0.256,60,0.997319274772441,0.9966490934655512,1.3541362412915495e-06
