sigma_mhz,adam_fidelity_raw,adam_fidelity_ewma,adam_variance_raw,adam_variance_ewma,nominal_fidelity_raw,nominal_fidelity_ewma,nominal_variance_raw,nominal_variance_ewma,noise_fidelity_raw,noise_fidelity_ewma,noise_variance_raw,noise_variance_ewma
0.41,0.971650896975398,0.9733535550947527,1.889321795274405e-05,1.1429659416825313e-05,0.9895337605324674,0.9921223720709129,1.987134479112741e-05,1.512603108849366e-05,0.9946550281389414,0.9966080805383489,7.328265229499034e-06,2.5988123641397668e-06
0.42,0.9718425826589492,0.9732727079486169,2.619357900065015e-05,1.2078558866731947e-05,0.9898372787808708,0.9920001042738464,2.855066393426986e-05,1.5716066601716492e-05,0.9947374637000193,0.9965079900077021,6.104115419475317e-06,2.752876412744806e-06
0.43,0.9706960012978186,0.9731367794394088,2.592328813226962e-05,1.2675559886933626e-05,0.9897228268095954,0.991879971494792,2.701943991697485e-05,1.6203481362345082e-05,0.993606500572068,0.9963549282948577,1.1629582702109368e-05,3.1356504352005996e-06
0.44,0.9709673343612708,0.9730238636757794,2.029743860018157e-05,1.2998276655854758e-05,0.9883852888593712,0.9916980794697773,4.34264194179574e-05,1.7356123504836435e-05,0.99343800071019,0.9962031073942074,1.251688091863154e-05,3.5328596409644044e-06
0.45,0.9717716642292828,0.9729595146792857,1.932123630240391e-05,1.3261352935865136e-05,0.9890144249120651,0.9915601697476415,3.197840509039009e-05,1.7964505601168672e-05,0.9934194041265884,0.9960600562913585,1.2798478933243687e-05,3.91836971720466e-06
0.46,0.9708231373086292,0.9728510492214817,3.153858006719968e-05,1.4009155367099814e-05,0.987564838341246,0.9913573238197522,3.905710297040398e-05,1.8827497316510812e-05,0.9933364492963436,0.9959217767515874,1.041238645345807e-05,4.184068746327268e-06
0.47,0.9709503106509684,0.9727556496665718,3.726821792127593e-05,1.494559485223965e-05,0.9884516365004504,0.9912114851014405,3.893478610169452e-05,1.9637042375074432e-05,0.993396023311275,0.9957950072117062,1.0322639585815806e-05,4.431215427455779e-06
0.48,0.9717549613609188,0.9727059695818197,3.716597899499788e-05,1.5826500199461526e-05,0.9867129631505784,0.9909881518711866,5.158276631586293e-05,2.0903499285068306e-05,0.9925973141553392,0.995636254819823,1.7303925478689497e-05,4.941541398623305e-06
0.49,0.9720274554118168,0.9726726318463832,3.765396344312781e-05,1.6679080241864667e-05,0.9873207019224836,0.9908079574382309,4.470800670668393e-05,2.1833302612204642e-05,0.9919240100195648,0.9954538594617043,1.7588883071620766e-05,5.435546175059253e-06
0.5,0.9696017598397132,0.9725232310603428,2.372418037051074e-05,1.695036366992585e-05,0.9877098217624134,0.990657230249269,4.553267580104392e-05,2.2745886831615186e-05,0.992501315426188,0.9953102154417756,1.12051503724719e-05,5.657714487311628e-06
0.51,0.970260458569041,0.9724141740488331,3.992622589060442e-05,1.782303169162914e-05,0.9863308468073586,0.9904487150535821,5.104942117902e-05,2.3820910223073846e-05,0.9911282184479844,0.9951086591226856,2.5258795753177776e-05,6.402201751695284e-06
0.52,0.97059633222424,0.9723273408062012,3.363873842936099e-05,1.8415863963524358e-05,0.9873139295828172,0.9902989750796749,5.210630452472845e-05,2.4881153362591413e-05,0.991518813621325,0.9949371821981186,3.306612639152609e-05,7.401666099637579e-06
0.53,0.9697731284976592,0.9722063677008675,4.7400915330650346e-05,1.9488609880831123e-05,0.9850480436832932,0.9900502794349196,5.373940065542375e-05,2.5949206221008154e-05,0.9913693566249848,0.9947682021421429,2.088727011163577e-05,7.900772568798246e-06
0.54,0.9681243845125004,0.972014598262568,4.269351711737226e-05,2.033697980234324e-05,0.9855279953363651,0.9898378248898148,5.857115619882733e-05,2.7141862621662648e-05,0.9916768764799364,0.9946229732770334,2.053817892963797e-05,8.362795335499053e-06
0.55,0.9689351678198286,0.971871042763613,5.446648357473635e-05,2.1570116691893102e-05,0.9845428180452273,0.9895909846498163,6.753063079757766e-05,2.8601153688223216e-05,0.9914843591576574,0.9944766587801444,2.035281932869996e-05,8.79600822342166e-06
0.56,0.9687206797653664,0.9717252596295077,3.5440797681611404e-05,2.2065611468678035e-05,0.9857163743981452,0.9894116869542049,6.617540278391978e-05,2.994339810883488e-05,0.991367347017889,0.9943327752931099,1.0774817431981511e-05,8.86669614622964e-06
0.57,0.9687379945546776,0.9715879928691677,6.62242581915768e-05,2.3625855533396678e-05,0.9850326699048996,0.9892104682913899,6.84599806574478e-05,3.130429283216788e-05,0.9906315430383192,0.9941627012795377,2.08594021890941e-05,9.29043078965547e-06
0.58,0.9687413676681598,0.9714580636698422,5.9905157610799774e-05,2.489420417745367e-05,0.9836828476137556,0.9889581697701214,6.579355193620506e-05,3.251006037769027e-05,0.9906060352121996,0.9940003635140201,2.165648696990137e-05,9.72275637726143e-06
0.59,0.9680692243022404,0.9713043739080954,4.765841613977948e-05,2.5681966464403926e-05,0.9841430087435614,0.9887397938394062,7.395638641622666e-05,3.394432274705488e-05,0.9890250895410648,0.9937747261825967,2.820701134712093e-05,1.03624094867882e-05
0.6,0.9682730126725804,0.9711677348263745,7.168457438432458e-05,2.7258272911770706e-05,0.9827638164313116,0.9884704257232414,8.616587808276836e-05,3.573372508942861e-05,0.989711587124877,0.9935915795541955,3.414771684967131e-05,1.1177427048705109e-05
0.61,0.9673516777135996,0.9709967274677838,5.509435702420028e-05,2.8203047236734615e-05,0.9825879058842044,0.9882068148416949,8.688788300014091e-05,3.746992960777932e-05,0.988856291055052,0.9933793790670244,2.6745579604655072e-05,1.1705820006657666e-05
0.62,0.9672410128419898,0.9708293609440035,7.430483747681889e-05,2.975343126761712e-05,0.9819306184759086,0.9879271276788073,9.534162842232462e-05,3.94161307686206e-05,0.989058894682449,0.9931868446163165,3.091836699398871e-05,1.2351929970861158e-05
0.63,0.9669741150490953,0.9706584728123746,7.160357409903385e-05,3.11483659232358e-05,0.982082729065204,0.9876680681047105,8.944988349640947e-05,4.108383871197926e-05,0.9881037231575291,0.9929615295125296,3.206296250046729e-05,1.3008931369502356e-05
0.64,0.9659280656040278,0.9704498582792698,6.547258980219955e-05,3.228264867738867e-05,0.9812986023875984,0.9873871698525775,7.056881684158307e-05,4.205820312344906e-05,0.986928637823318,0.9926954744294076,5.8943320665556135e-05,1.4526885155865753e-05
0.65,0.9675700007721894,0.9703234717933963,5.793527116419801e-05,3.312334474354949e-05,0.9818406095067572,0.9871437514650117,8.436918562415905e-05,4.3444832368160264e-05,0.986594864903892,0.992427740835742,4.8036509699740976e-05,1.5625073442347876e-05
0.66,0.968689795835746,0.9702521090022654,8.873698547153582e-05,3.4931322809251065e-05,0.9821382492739236,0.986925099408773,8.88933787399428e-05,4.492234712681647e-05,0.988550522787602,0.9922583748727783,2.2109602957914217e-05,1.5835883002324023e-05
0.67,0.96799184406454,0.9701538143854748,8.523275392685033e-05,3.6553917124292316e-05,0.9778219744193484,0.9865292218426092,0.0001180268924044,4.7280511038570085e-05,0.9881921432868808,0.9920815422064628,4.7138939430262925e-05,1.684563879405573e-05
0.68,0.9653110748425432,0.9699441088151501,0.0001002869295669,3.8594341604315165e-05,0.9802879286689552,0.9862589545831496,0.0001226310288706,4.969287215684177e-05,0.98703962002541,0.9918632114130892,4.632481656663208e-05,1.7789420261035277e-05
0.69,0.966422261283988,0.9697922227652471,6.839003301750049e-05,3.9541320799351404e-05,0.9802054917222456,0.9859978880395124,8.854573557992493e-05,5.092771020167944e-05,0.9872995896421428,0.9916663969633132,4.324010633189958e-05,1.859830466899507e-05
0.7,0.9647272458097192,0.9695746374686525,7.899058404323703e-05,4.0786285749805056e-05,0.97845001633078,0.9856736405811679,0.0001029890154376,5.257069399818002e-05,0.9860870069926522,0.9914267131044836,5.1866943336713866e-05,1.964821753643085e-05
0.71,0.966584269901887,0.9694466539433453,9.39365927437366e-05,4.245219668276648e-05,0.9786182807374962,0.985371681104634,0.0001038148871977,5.417686085835666e-05,0.9845964442611376,0.9911343872061281,6.87263432104472e-05,2.118649249200041e-05
0.72,0.9654445334496464,0.969275980323709,0.0001125616329161,4.463514322410667e-05,0.979625075075523,0.9851266125083346,0.0001375292858871,5.677214471320391e-05,0.9857208480715745,0.9909035225131256,8.025394125705654e-05,2.3025632697868497e-05
