method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
adam_noise,0.183,60,0.984717019828678,0.9808962747858473,7.3770240946064775e-06
adam_noise,0.184,60,0.9845411949754764,0.9806764937193455,6.700547852993955e-06
adam_noise,0.185,60,0.9847184913670441,0.9808981142088048,3.431227818431022e-06
adam_noise,0.186,60,0.9851407585169913,0.981425948146239,4.754484750689679e-06
adam_noise,0.187,60,0.9853215080815411,0.9816518851019261,5.4912564864367185e-06
adam_noise,0.188,60,0.9852552112242524,0.9815690140303155,7.235731310058964e-06
adam_noise,0.189,60,0.9850053905056924,0.9812567381321154,6.1227549961590405e-06
adam_noise,0.19,60,0.9848253716307757,0.9810317145384694,5.257935226795891e-06
adam_noise,0.191,60,0.9848890141530057,0.9811112676912565,5.466652574280913e-06
adam_noise,0.192,60,0.9850110692623733,0.9812638365779665,4.29061032236988e-06
adam_noise,0.193,60,0.9849546047279927,0.9811932559099906,4.45316482109736e-06
adam_noise,0.194,60,0.9846660144154069,0.9808325180192586,6.145625242598429e-06
adam_noise,0.195,60,0.985494781887934,0.9818684773599174,5.0156115347763375e-06
adam_noise,0.196,60,0.9844335218449514,0.980541902306189,7.437459610036437e-06
adam_noise,0.197,60,0.9846939802541842,0.9808674753177303,8.428801172001645e-06
adam_noise,0.198,60,0.9847923419029769,0.9809904273787212,6.649032051678451e-06
adam_noise,0.199,60,0.9847727709634108,0.9809659637042636,7.320381433821855e-06
adam_noise,0.2,60,0.9848940139716282,0.9811175174645353,5.7433427130249485e-06
adam_noise,0.201,60,0.9850408587809778,0.9813010734762223,5.896578033549003e-06
adam_noise,0.202,60,0.9853196981664225,0.9816496227080281,6.158267679730793e-06
adam_noise,0.203,60,0.9852234413458043,0.9815293016822555,8.108213654355668e-06
adam_noise,0.204,60,0.9848198866277053,0.9810248582846316,5.271433763947917e-06
adam_noise,0.205,60,0.9849445297679049,0.9811806622098813,6.576112750797585e-06
adam_noise,0.206,60,0.9850377670257118,0.9812972087821398,4.391246076659622e-06
adam_noise,0.207,60,0.9844999542207664,0.9806249427759579,7.301879501858102e-06
adam_noise,0.208,60,0.9845263018828811,0.9806578773536014,6.228212463991215e-06
adam_noise,0.209,60,0.9855056469714715,0.9818820587143392,5.935024009512119e-06
adam_noise,0.21,60,0.9852766481298492,0.9815958101623116,8.921010572626834e-06
adam_noise,0.211,60,0.9850618773837936,0.9813273467297419,6.782071115262566e-06
adam_noise,0.212,60,0.9847296786889417,0.980912098361177,5.870135251228005e-06
adam_noise,0.213,60,0.9847103205823995,0.9808879007279995,7.369642249704019e-06
adam_noise,0.214,60,0.9856190073989627,0.9820237592487036,6.3471844519631345e-06
adam_noise,0.215,60,0.9855239024096024,0.9819048780120031,7.736917561651608e-06
adam_noise,0.216,60,0.9850034793234873,0.9812543491543589,6.708288845099295e-06
adam_noise,0.217,60,0.9853599349231653,0.9816999186539568,6.8323907989329796e-06
adam_noise,0.218,60,0.9847140187406019,0.9808925234257523,7.544059698532165e-06
adam_noise,0.219,60,0.9845181156988367,0.9806476446235458,8.261345147893338e-06
adam_noise,0.22,60,0.9847611186481274,0.9809513983101593,5.877920541950549e-06
adam_noise,0.221,60,0.9845056788278663,0.9806320985348329,6.864810365474686e-06
adam_noise,0.222,60,0.985207185777242,0.9815089822215521,6.839355643459721e-06
adam_noise,0.223,60,0.9848824532589493,0.9811030665736864,9.237330007117065e-06
adam_noise,0.224,60,0.984783263024755,0.9809790787809438,7.880108485344921e-06
adam_noise,0.225,60,0.9846217742385225,0.9807772177981531,8.801993638618299e-06
adam_noise,0.226,60,0.984787684893118,0.980984606116397,6.603731712062808e-06
adam_noise,0.227,60,0.9848881923174979,0.9811102403968727,7.976054303003329e-06
adam_noise,0.228,60,0.9849524391749761,0.9811905489687198,9.203985193559281e-06
adam_noise,0.229,60,0.9848974843479965,0.9811218554349957,8.549139451437342e-06
adam_noise,0.23,60,0.9847243825476042,0.9809054781845052,7.554069528442291e-06
adam_noise,0.231,60,0.9842321400508531,0.9802901750635662,1.0650538226816968e-05
adam_noise,0.232,60,0.9845845214187343,0.9807306517734177,1.2489936317284963e-05
adam_noise,0.233,60,0.9842528161146409,0.9803160201433009,1.1618396831100633e-05
adam_noise,0.234,60,0.9846254725256345,0.980781840657043,9.436783185742432e-06
adam_noise,0.235,60,0.9838806903709749,0.9798508629637187,1.1679396020770233e-05
adam_noise,0.236,60,0.984777383546851,0.9809717294335635,1.1683675053885498e-05
adam_noise,0.237,60,0.9846208323763215,0.9807760404704017,8.807573742024256e-06
adam_noise,0.238,60,0.9847159674074798,0.9808949592593497,9.587762394872326e-06
adam_noise,0.239,60,0.984903144040127,0.9811289300501588,1.016040955097956e-05
adam_noise,0.24,60,0.9843009536896576,0.9803761921120719,9.822887885076304e-06
adam_noise,0.241,60,0.9843091095854469,0.9803863869818085,9.792279662537242e-06
adam_noise,0.242,60,0.9846434633867482,0.9808043292334354,8.69848487707175e-06
adam_noise,0.243,60,0.9848810893786422,0.9811013617233025,9.964630373956679e-06
adam_noise,0.244,60,0.9847872125969638,0.9809840157462048,8.651609064324156e-06
adam_noise,0.245,60,0.9842968582828592,0.980371072853574,1.1753246947376369e-05
adam_noise,0.246,60,0.9851213189396294,0.9814016486745368,9.064271137404302e-06
adam_noise,0.247,60,0.9844110869325647,0.9805138586657058,9.5723108787507e-06
adam_noise,0.248,60,0.9845436220939816,0.9806795276174769,7.709395916818298e-06
adam_noise,0.249,60,0.984960513890438,0.9812006423630475,7.778999500068311e-06
adam_noise,0.25,60,0.9840465793679795,0.980058224209974,8.049458116704545e-06
adam_noise,0.251,60,0.9851488096717267,0.9814360120896585,1.0543610260031967e-05
adam_noise,0.252,60,0.9842943830325759,0.98036797879072,1.0765028735183606e-05
adam_noise,0.253,60,0.9842601536981697,0.9803251921227119,1.0107120049504444e-05
adam_noise,0.254,60,0.9840181587036165,0.9800226983795207,1.3699504616742713e-05
adam_noise,0.255,60,0.9839679239870525,0.9799599049838156,1.0456409328457835e-05
